Player,Team,Season,Height,Position,Age,G,MIN,MINPG,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,ORB,ORBPG,DRB,DRBPG,TRB,TRBPG,AST,ASTPG,STL,STLPG,BLK,BLKPG,TO,TOPG,PF,PTS,PTSPG,
Gene Dyker,MLH,1953-1954, 6-6,,23,11,91,8.27272727273,6,26,.231,.000,.000,.000,4,8,.500,.000,0.0,.000,0.0,16,1.45454545455,5,0.454545454545,.000,0.0,.000,0.0,.000,0.0,21,16,1.45454545455,
