Player,Team,Season,Height,Position,Age,G,MIN,MINPG,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,ORB,ORBPG,DRB,DRBPG,TRB,TRBPG,AST,ASTPG,STL,STLPG,BLK,BLKPG,TO,TOPG,PF,PTS,PTSPG,
Jack Kiley,FTW,1951-1952, 6-1,SG,23,47,477,10.1489361702,44,193,.228,.000,.000,.000,30,54,.556,.000,0.0,.000,0.0,49,1.04255319149,62,1.31914893617,.000,0.0,.000,0.0,.000,0.0,54,118,2.51063829787,
Jack Kiley,FTW,1952-1953, 6-1,SG,24,6,27,4.5,2,10,.200,.000,.000,.000,2,2,1.000,.000,0.0,.000,0.0,2,0.333333333333,3,0.5,.000,0.0,.000,0.0,.000,0.0,7,6,1.0,
