Player,Team,Season,Height,Position,Age,G,MIN,MINPG,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,ORB,ORBPG,DRB,DRBPG,TRB,TRBPG,AST,ASTPG,STL,STLPG,BLK,BLKPG,TO,TOPG,PF,PTS,PTSPG,
Jerry Pettway,HSM,1967-1968, 6-3,SG,23,76,1572,20.6842105263,289,838,.345,16,57,.281,119,183,.650,.000,0.0,.000,0.0,274,3.60526315789,103,1.35526315789,.000,0.0,.000,0.0,82,1.07894736842,132,713,9.38157894737,
Jerry Pettway,HSM,1968-1969, 6-3,SG,24,11,264,24.0,37,123,.301,0,5,.000,5,7,.714,13,1.18181818182,16,1.45454545455,29,2.63636363636,17,1.54545454545,.000,0.0,.000,0.0,16,1.45454545455,19,79,7.18181818182,
