Player,Team,Season,Height,Position,Age,G,MIN,MINPG,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,ORB,ORBPG,DRB,DRBPG,TRB,TRBPG,AST,ASTPG,STL,STLPG,BLK,BLKPG,TO,TOPG,PF,PTS,PTSPG,
Chris Richard,MIN,2007-2008, 6-9,C,23,52,556,10.6923076923,41,87,.471,0,0,.000,16,27,.593,52,1.0,83,1.59615384615,135,2.59615384615,18,0.346153846154,10,0.192307692308,12,0.230769230769,24,0.461538461538,83,98,1.88461538462,
Chris Richard,CHI,2009-2010, 6-9,PF,25,18,224,12.4444444444,15,29,.517,0,0,.000,7,11,.636,19,1.05555555556,40,2.22222222222,59,3.27777777778,7,0.388888888889,8,0.444444444444,4,0.222222222222,14,0.777777777778,50,37,2.05555555556,
