Player,Team,Season,Height,Position,Age,G,MIN,MINPG,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,ORB,ORBPG,DRB,DRBPG,TRB,TRBPG,AST,ASTPG,STL,STLPG,BLK,BLKPG,TO,TOPG,PF,PTS,PTSPG,
Bo Kimble,LAC,1990-1991, 6-4,SG,24,62,1004,16.1935483871,159,418,.380,19,65,.292,92,119,.773,42,0.677419354839,77,1.24193548387,119,1.91935483871,76,1.22580645161,30,0.483870967742,8,0.129032258065,77,1.24193548387,158,429,6.91935483871,
Bo Kimble,LAC,1991-1992, 6-4,SG,25,34,277,8.14705882353,44,111,.396,4,13,.308,20,31,.645,13,0.382352941176,19,0.558823529412,32,0.941176470588,17,0.5,10,0.294117647059,6,0.176470588235,15,0.441176470588,37,112,3.29411764706,
Bo Kimble,NYK,1992-1993, 6-4,SG,26,9,55,6.11111111111,14,33,.424,2,8,.250,3,8,.375,3,0.333333333333,8,0.888888888889,11,1.22222222222,5,0.555555555556,1,0.111111111111,0,0.0,6,0.666666666667,10,33,3.66666666667,
