Player,Team,Season,Height,Position,Age,G,MIN,MINPG,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,ORB,ORBPG,DRB,DRBPG,TRB,TRBPG,AST,ASTPG,STL,STLPG,BLK,BLKPG,TO,TOPG,PF,PTS,PTSPG,
Everette Stephens,IND,1988-1989, 6-2,PG,22,35,209,5.97142857143,23,72,.319,2,10,.200,17,22,.773,11,0.314285714286,12,0.342857142857,23,0.657142857143,37,1.05714285714,9,0.257142857143,4,0.114285714286,29,0.828571428571,22,65,1.85714285714,
Everette Stephens,MIL,1990-1991, 6-2,PG,24,3,6,2.0,2,3,.667,0,0,.000,2,2,1.000,0,0.0,0,0.0,0,0.0,2,0.666666666667,0,0.0,0,0.0,0,0.0,0,6,2.0,
